"property_id","bathroom_count","bedroom_count","calc_finish_sq_ft","assessed_property_value","tax_paid","tax_rate","county_code","county"
44402,3,5,2024,149940,1939.74,1.2936774709883954,6059,"Orange"
44403,2,3,1346,328921,3948.24,1.2003611809522652,6059,"Orange"
44404,3.5,3,1774,603336,9226.38,1.5292274951270932,6059,"Orange"
44405,3,3,2640,944578,13512.38,1.4305202958358123,6059,"Orange"
44406,2,3,1913,293147,3301.48,1.1262199510825628,6059,"Orange"
44407,1.5,1,1136,382904,6607.8,1.7257067045525771,6059,"Orange"
44408,3,4,2860,583570,6689.1,1.1462378120876673,6059,"Orange"
44409,2,2,960,390087,4526.54,1.1603924252794888,6059,"Orange"
44410,1.5,3,1176,207255,2515.62,1.213780125931823,6059,"Orange"
44411,2.5,3,1508,313865,3946.48,1.2573813582272633,6059,"Orange"
44412,1,2,792,177850,2197.08,1.235355636772561,6059,"Orange"
44414,2,3,1657,157916,2017.36,1.2774892981078547,6059,"Orange"
44415,2,2,1252,420997,6942.16,1.64898087159766,6059,"Orange"
44417,1,2,837,71681,1112.4,1.5518756713773527,6059,"Orange"
44418,3,4,2200,417138,4522.14,1.0840872804683341,6111,"Ventura"
44419,3.5,5,2846,354554,4279.96,1.207139109980426,6111,"Ventura"
44420,2.5,3,1709,533005,5731.56,1.0753294997232672,6111,"Ventura"
44421,4,6,4023,1021069,12037.94,1.178954605418439,6037,"Los Angeles"
44422,2,2,1420,593119,7178.22,1.2102495452008788,6037,"Los Angeles"
44423,2.5,3,1734,441992,4701.44,1.0636934605151223,6111,"Ventura"
44425,3,4,1871,221649,3133.17,1.4135728110661452,6037,"Los Angeles"
44426,3,4,1822,393973,5247.28,1.3318882258428877,6037,"Los Angeles"
44428,1,3,1068,62909,1113.28,1.7696672972070768,6037,"Los Angeles"
44431,3,3,1620,357265,4561.56,1.276800134354051,6037,"Los Angeles"
44432,3,2,1316,517940,5686.93,1.0979901146850986,6037,"Los Angeles"
44433,3,2,1610,685863,8297.29,1.2097590918302927,6037,"Los Angeles"
44434,2,1,1260,622298,7459.41,1.1986877669540958,6037,"Los Angeles"
44435,2,1,1260,567654,6808.35,1.1993837795558562,6037,"Los Angeles"
44436,3,4,1619,481709,6343.73,1.3169216269573538,6037,"Los Angeles"
44437,2,2,1170,366904,4467.6,1.2176482131565751,6037,"Los Angeles"
44438,2,2,1323,910678,10955.6,1.2030157750599004,6037,"Los Angeles"
44439,2,2,1240,367964,4371.53,1.1880319813894837,6037,"Los Angeles"
44440,3,3,1390,365490,4500.07,1.2312429888642644,6037,"Los Angeles"
44441,4,4,2532,960237,11352.74,1.182285206672936,6037,"Los Angeles"
44442,3,3,2335,470600,7997.7,1.6994687632809178,6037,"Los Angeles"
44443,3,2,1500,299857,3698.73,1.2334979673644437,6037,"Los Angeles"
44444,2,3,1730,2173567,25412.98,1.1691831905802765,6037,"Los Angeles"
44445,2,2,1690,888774,10189.94,1.1465164372495145,6037,"Los Angeles"
44446,3,4,3392,609577,12883.53,2.1135197030071673,6037,"Los Angeles"
44447,3,2,1400,483334,5866.36,1.2137279810648538,6037,"Los Angeles"
44448,4,4,2545,778927,12915.67,1.6581361282893008,6037,"Los Angeles"
44449,4,3,3362,978579,11293.44,1.154065231320108,6037,"Los Angeles"
44450,2,2,1005,179636,3252.16,1.810416620276559,6037,"Los Angeles"
44451,2,2,1005,179636,3252.16,1.810416620276559,6037,"Los Angeles"
44452,3,4,2164,429615,11292.12,2.6284277783596943,6037,"Los Angeles"
44453,2,2,1005,179636,3252.16,1.810416620276559,6037,"Los Angeles"
44454,4,4,2480,894601,10608.95,1.1858862219022783,6037,"Los Angeles"
44455,4.5,4,2307,572128,6884.48,1.2033111471558813,6059,"Orange"
44456,3.5,3,2134,677482,10362.02,1.529490082393333,6059,"Orange"
44457,2,2,1239,381962,7149.92,1.8718930155355769,6059,"Orange"
44458,2,2,1290,442837,7553.98,1.7058150064244857,6059,"Orange"
44459,3,4,2056,570457,6725.54,1.178974050629583,6059,"Orange"
44460,3,4,2760,188166,2341.42,1.2443374467225747,6059,"Orange"
44463,3,3,2077,872468,12747.2,1.4610507204848775,6059,"Orange"
44466,2.5,3,1861,838888,11861.12,1.4139098425534755,6059,"Orange"
44467,3,3,2827,1153205,16275.26,1.4113067494504445,6059,"Orange"
44468,2.5,3,1875,789170,8853.1,1.121824195040359,6059,"Orange"
44469,3,3,1892,371361,4881.4,1.314462207932443,6037,"Los Angeles"
44470,3,3,2488,572126,8452.83,1.477442031999944,6037,"Los Angeles"
44471,2,4,1978,371861,4853.87,1.3052914933268076,6037,"Los Angeles"
44473,3,3,1390,175070,2251.05,1.2857999657279946,6037,"Los Angeles"
44474,3,3,1605,427000,6161.08,1.4428758782201405,6037,"Los Angeles"
44475,3,2,1710,268720,3576.87,1.3310769574278059,6037,"Los Angeles"
44476,4,4,1760,529042,6054.19,1.144368500043475,6037,"Los Angeles"
44477,1,1,789,90185,1157.25,1.283195653379165,6037,"Los Angeles"
44478,2,2,1210,476344,5237.25,1.0994680315066423,6037,"Los Angeles"
44479,3,3,2767,2142177,27842.64,1.2997357361226451,6037,"Los Angeles"
44480,3,2,1810,1619644,20015.3,1.2357839130080437,6037,"Los Angeles"
44481,4.5,4,2874,1240105,19332.72,1.5589583140137329,6059,"Orange"
44482,4.5,5,3741,1494498,19962.6,1.3357394924583372,6059,"Orange"
44485,3,2,2457,1265512,13050.66,1.031255333809557,6059,"Orange"
44486,4.5,4,3594,754824,16847.84,2.232022299237968,6059,"Orange"
44487,2.5,3,2005,636561,7448.18,1.1700653982886164,6059,"Orange"
44488,2.5,3,1824,659912,11672.82,1.7688449369006776,6059,"Orange"
44489,3,5,2628,1317435,13649.86,1.0360936213171807,6059,"Orange"
44490,1,2,930,288912,3115.61,1.0783941130863377,6037,"Los Angeles"
44491,3,4,1490,380000,4670.52,1.229084210526316,6037,"Los Angeles"
44492,3,4,2224,548234,6619.51,1.2074242020742967,6037,"Los Angeles"
44493,3,4,2430,1211573,14185.54,1.170836590118796,6037,"Los Angeles"
44494,3,3,1776,525532,6425.68,1.2227000449068754,6037,"Los Angeles"
44495,3,3,1759,520872,6057.66,1.1629843800396258,6037,"Los Angeles"
44496,3.5,4,3098,895000,9605.84,1.0732782122905027,6111,"Ventura"
44497,7,6,8934,9195547,102515.04,1.1148335167010728,6037,"Los Angeles"
44498,3,4,2604,739576,15008.69,2.0293641221456618,6037,"Los Angeles"
44499,4,4,2030,744030,10952.44,1.4720427939733614,6037,"Los Angeles"
44500,2,2,986,148244,2894.28,1.952375812849087,6111,"Ventura"
44501,3,3,1696,381530,7378.23,1.9338531701307888,6037,"Los Angeles"
44502,3,3,1861,386355,7758.47,2.008119475611808,6037,"Los Angeles"
44503,3,3,1861,411480,8000,1.9442014192670358,6037,"Los Angeles"
44504,3,4,2712,912327,10920.88,1.1970357119760788,6059,"Orange"
44505,4,4,1900,590254,7738.52,1.3110491415560082,6037,"Los Angeles"
44506,3.5,4,1884,539702,5799.68,1.0746078391408593,6111,"Ventura"
44507,3,4,2381,634449,7143.24,1.1258966441747091,6059,"Orange"
44508,2,3,1236,136482,1847.64,1.3537609355079792,6037,"Los Angeles"
44509,3,3,2549,1620869,19514.07,1.2039264123133948,6037,"Los Angeles"
44511,2,3,1356,181223,2355.72,1.2999012266654892,6037,"Los Angeles"
44512,2.5,3,2297,717929,8485.12,1.1818884597223402,6059,"Orange"
44513,3,4,2448,1030737,14200.98,1.3777500953201447,6059,"Orange"
44514,4.5,4,3760,1035488,11050.78,1.0672050279674898,6059,"Orange"
44515,2.5,3,2284,925934,13116.78,1.4165998872489833,6059,"Orange"
44516,2.5,3,1654,651457,10354.62,1.5894556355983591,6059,"Orange"
44517,4.5,4,3609,1748107,24465.02,1.3995150182454505,6059,"Orange"
44518,2.5,3,2100,606719,6865.1,1.1315122816328482,6059,"Orange"
44519,2,2,1378,520167,8824.88,1.696547454951967,6059,"Orange"
44520,4.5,4,4666,1523707,18594.28,1.2203317304442387,6059,"Orange"
44521,2.5,3,2193,819317,NULL,NULL,6059,"Orange"
44522,4,4,2894,1191674,16584.36,1.3916859812331226,6059,"Orange"
44523,2.5,3,1729,615450,7257.28,1.1791827118368674,6059,"Orange"
44524,3,4,1918,830212,12555.1,1.5122763824179848,6059,"Orange"
44525,5.5,5,3608,1383690,14378.62,1.039150387731356,6059,"Orange"
44526,2,2,1625,597977,8986.66,1.5028437548601368,6059,"Orange"
44527,1,3,1134,244994,2877.7,1.1746001942904725,6059,"Orange"
44528,3,4,2368,834044,13076.12,1.567797382392296,6059,"Orange"
44529,3,4,2417,2504000,27739.45,1.1078055111821088,6037,"Los Angeles"
44530,4,4,1847,446506,5358.97,1.2002011171182472,6037,"Los Angeles"
44531,4,4,3771,422400,12725.73,3.0127201704545454,6037,"Los Angeles"
44532,3,4,1574,569000,6932.73,1.2184059753954306,6037,"Los Angeles"
44534,3,3,1861,445800,8395.35,1.8832099596231495,6037,"Los Angeles"
44535,3,3,1511,408700,7568.01,1.8517274284316128,6037,"Los Angeles"
44536,3,2,1365,291440,3594.2,1.2332555586055447,6037,"Los Angeles"
44537,4.5,4,2609,1588804,17341.44,1.091477614608221,6059,"Orange"
44538,3.5,3,1862,700823,10253.14,1.4630141990202947,6059,"Orange"
44539,2.5,3,1578,569995,8665.36,1.5202519320344916,6059,"Orange"
44540,3.5,3,1632,671468,10037.24,1.4948203041693722,6059,"Orange"
44541,3,3,1611,654072,9708.08,1.4842524981959173,6059,"Orange"
44547,2,4,1328,129115,1764.93,1.3669441970336522,6037,"Los Angeles"
44551,5,5,4776,978414,11845.4,1.2106736003368717,6037,"Los Angeles"
44553,3,3,1696,431500,7912.68,1.8337612977983777,6037,"Los Angeles"
44554,2,3,1715,123785,2475.57,1.9998949791978027,6037,"Los Angeles"
44555,2,4,1633,252188,5016.21,1.989075610259013,6037,"Los Angeles"
44556,3,7,2664,284808,4281.41,1.5032618465773433,6037,"Los Angeles"
44557,2,4,1229,110261,1906.65,1.7292152256917677,6037,"Los Angeles"
44558,2,4,1246,142135,2199.89,1.5477468603792168,6037,"Los Angeles"
44559,3,4,2629,382001,3613.61,0.9459687278305555,6037,"Los Angeles"
44563,2,2,1860,790878,13232.53,1.6731442776256262,6037,"Los Angeles"
44572,11,7,8892,13749684,164696.22,1.1978182189496136,6037,"Los Angeles"
44587,2,2,1120,621318,7871.22,1.2668585168947302,6037,"Los Angeles"
44597,2,3,1528,265089,7024.33,2.6498006329949564,6037,"Los Angeles"
44604,1,1,1575,694979,8411.12,1.2102696628243446,6037,"Los Angeles"
44605,3,3,2424,430389,5295.57,1.2304148107874504,6037,"Los Angeles"
44612,4,3,1859,210005,2617.97,1.2466226994595366,6037,"Los Angeles"
44613,2,4,1448,309564,3440.18,1.1112984713984828,6037,"Los Angeles"
44623,3,4,1662,807000,9435.34,1.1691871127633209,6037,"Los Angeles"
44651,4,4,1847,111923,1485.62,1.327358987875593,6037,"Los Angeles"
44652,2,4,1288,69330,1141.9,1.6470503389586038,6037,"Los Angeles"
44654,2,3,1115,278047,3288.52,1.1827209068970355,6037,"Los Angeles"
44781,2.5,3,1834,524579,6399.5,1.219930649149127,6059,"Orange"
44782,3.5,4,3218,1343933,19372.82,1.4415019201106007,6059,"Orange"
44783,3,4,2541,997518,13926.82,1.3961472374433344,6059,"Orange"
44784,4,3,3092,1401472,15714.04,1.1212525116448993,6059,"Orange"
44785,4.5,4,3390,936363,12002.66,1.2818383468804297,6059,"Orange"
44786,4,5,3754,1332198,16358.14,1.227906062011803,6059,"Orange"
44788,1,2,722,708594,7841.68,1.1066534574100262,6059,"Orange"
44789,3.5,3,2344,1217960,13363.56,1.0972084469112287,6059,"Orange"
44790,3,4,2457,1189610,12337.48,1.037102916081741,6059,"Orange"
44794,4,4,3000,558204,10151.26,1.8185573732900517,6059,"Orange"
44795,2.5,4,2417,962517,14276.64,1.483261074869327,6059,"Orange"
44796,3,4,2448,1012818,14059.6,1.3881664820332973,6059,"Orange"
44797,5,4,3690,1658456,24985.64,1.506560318754311,6059,"Orange"
44799,4.5,5,3400,726083,14957.86,2.0600757764608177,6059,"Orange"
44802,3,4,2010,807570,12650.26,1.566459873447503,6059,"Orange"
44803,3,4,1985,601028,6853.08,1.1402264120806351,6059,"Orange"
44804,2.5,3,1879,793656,11611.88,1.463087282147429,6059,"Orange"
44805,3,4,2164,861581,14340.06,1.6643890707896298,6059,"Orange"
44806,2.5,3,1922,842806,12763.6,1.5144173154913467,6059,"Orange"
44807,2.5,3,1878,696385,11028.26,1.5836441049132306,6059,"Orange"
44808,3,4,2418,724986,7536.9,1.03959248868254,6059,"Orange"
44809,3,4,2189,665750,10804.32,1.6228794592564777,6059,"Orange"
44810,2,2,1290,432009,7468.86,1.7288667597202836,6059,"Orange"
44811,3,3,1683,598300,8054.44,1.346220959384924,6059,"Orange"
44813,2.5,3,1581,726276,10949.86,1.5076720144958666,6059,"Orange"
44814,2.5,3,1749,606161,6347,1.0470815509410865,6059,"Orange"
44815,3.5,3,3873,2868727,30452.3,1.0615265935029718,6059,"Orange"
44816,3.5,4,2575,837168,10089.96,1.2052491256235305,6059,"Orange"
44817,2,3,1897,451131,4568.3,1.0126326942728388,6059,"Orange"
44820,2.5,3,1526,358096,4202.42,1.1735456413922523,6111,"Ventura"
44822,3,4,2933,522802,5947.58,1.1376352806607473,6111,"Ventura"
44837,2,4,2112,305877,4015.15,1.3126681640005624,6037,"Los Angeles"
44838,2,2,1760,94162,1251.98,1.329602174975043,6037,"Los Angeles"
44839,3,4,1933,386835,5086.49,1.3148991171946696,6037,"Los Angeles"
44841,2,3,1653,368250,3917.34,1.0637718940936864,6111,"Ventura"
44842,2,3,1881,195000,2411.39,1.2366102564102563,6037,"Los Angeles"
44846,1,3,1395,50324,1480.01,2.9409625625943883,6037,"Los Angeles"
44847,3,3,1520,676202,9806.36,1.450211623154028,6037,"Los Angeles"
44848,3,3,1876,1254400,15226.74,1.2138663903061224,6037,"Los Angeles"
44854,3,4,2959,1500000,17464.37,1.1642913333333333,6037,"Los Angeles"
44855,9,6,13389,2193037,25142.17,1.1464544373852332,6037,"Los Angeles"
44860,3,4,2423,1033524,14403.21,1.3936018902318668,6037,"Los Angeles"
44863,2.5,2,1354,483030,7975.22,1.6510817133511375,6059,"Orange"
44864,2.5,3,2059,929105,12926.54,1.3912894667448783,6059,"Orange"
44865,3,3,1537,541717,5598.7,1.0335101169060599,6059,"Orange"
44866,2.5,3,1390,502642,5967.56,1.1872386310734082,6059,"Orange"
44867,4.5,5,3207,885000,9897.36,1.1183457627118645,6059,"Orange"
44871,3.5,4,1813,485590,5699.6,1.173747400070018,6059,"Orange"
44872,3.5,2,1961,850009,9770.04,1.1494043004250545,6059,"Orange"
44873,3,3,1695,741759,10925.5,1.47291775361,6059,"Orange"
44874,2,3,1473,300593,3841.36,1.2779272970428455,6111,"Ventura"
44875,2,3,1164,436893,5302.1,1.2135923441208718,6111,"Ventura"
44876,2,3,2138,571101,8041.4,1.4080521659041045,6111,"Ventura"
44877,1,2,1368,314843,4001.86,1.2710652610983888,6111,"Ventura"
44878,2,3,1306,449315,5623.84,1.2516475078730958,6111,"Ventura"
44879,2,3,2011,483046,5855.08,1.2121164443966,6111,"Ventura"
44880,2,2,1076,385378,4756.5,1.2342427434882115,6111,"Ventura"
44881,4,4,1989,323093,4089.92,1.2658646272125982,6111,"Ventura"
44882,2,3,1583,326189,4227.08,1.2958990033385553,6111,"Ventura"
44883,2,3,1996,520246,5936.36,1.1410678794262714,6111,"Ventura"
44884,2,2,1197,566000,6922.9,1.2231272084805653,6111,"Ventura"
44885,2.5,3,2358,350814,4548.52,1.2965617107641088,6111,"Ventura"
44886,3,3,2231,364712,4725.62,1.2957127815920506,6111,"Ventura"
44887,2,3,1915,625000,6752.92,1.0804672,6111,"Ventura"
44888,2,3,1932,122298,1274.32,1.041979427300528,6111,"Ventura"
44889,1,3,1433,331059,3507.26,1.0594063293853966,6111,"Ventura"
44890,2,4,2032,450381,5594.46,1.2421616364811128,6111,"Ventura"
44891,1,4,1596,159034,1743.84,1.0965202409547643,6111,"Ventura"
44892,1.5,3,1098,242403,3289.82,1.3571696719925084,6111,"Ventura"
44893,2,2,2093,92011,1652.28,1.7957418134788232,6111,"Ventura"
44894,2,4,1942,309877,3979.84,1.2843289434194858,6111,"Ventura"
44895,2,4,1744,609149,7257.66,1.1914424877985517,6111,"Ventura"
44896,2,2,1314,431693,5286.36,1.2245646790659102,6111,"Ventura"
44897,3,4,1853,372493,4655.08,1.2497093905120364,6111,"Ventura"
44899,2,4,1249,426980,5210.44,1.2203007166612019,6111,"Ventura"
44900,2,3,1521,481126,5852.08,1.2163300258144436,6111,"Ventura"
44901,1,3,1412,239884,2580.04,1.0755365093128344,6111,"Ventura"
44902,2.5,3,1071,163611,1833.32,1.1205359052875417,6111,"Ventura"
44903,2,3,2174,57896,634.52,1.0959651789415503,6111,"Ventura"
44904,3,4,1711,265791,3046.42,1.1461712398087218,6111,"Ventura"
44905,2,3,1320,206351,2452.56,1.1885379765545114,6111,"Ventura"
44906,2.5,3,1866,345824,4188.7,1.211223049875081,6111,"Ventura"
44907,2,2,1408,377000,4279.1,1.1350397877984086,6111,"Ventura"
44908,1.5,3,1363,169835,1912.02,1.1258103453351782,6111,"Ventura"
44909,1,2,792,144436,1700.52,1.1773519067268547,6111,"Ventura"
44910,2,3,1800,197872,2240.34,1.1322167866095254,6111,"Ventura"
44911,1,2,776,16782,240.96,1.4358240972470504,6111,"Ventura"
44912,2,3,1668,68269,756.8,1.1085558599071321,6111,"Ventura"
44913,2,3,1120,320000,3700.46,1.1563937499999999,6111,"Ventura"
44914,2,4,1961,373246,4238.12,1.1354763346425683,6111,"Ventura"
44915,2,3,1224,335000,3860.58,1.1524119402985076,6111,"Ventura"
44916,2,3,1122,148722,1653.58,1.1118597114078614,6111,"Ventura"
44917,1,2,996,182493,2137.64,1.1713545177075284,6111,"Ventura"
44918,1,3,1120,41648,453.56,1.0890318862850559,6111,"Ventura"
44919,1,2,984,169057,3629.84,2.1471101462820235,6111,"Ventura"
44920,2,2,1902,356391,3785.44,1.0621592576692453,6111,"Ventura"
44921,1,3,1152,779945,9751.14,1.250234311393752,6111,"Ventura"
44925,2,3,1212,271944,3586.08,1.318683258317889,6111,"Ventura"
44926,3.5,4,2749,1105532,11845.16,1.0714443363014368,6111,"Ventura"
44927,2,2,2189,121068,1290.4,1.0658472924307,6111,"Ventura"
44928,2.5,3,1963,230689,2431.5,1.0540164463845263,6111,"Ventura"
44929,3.5,4,2912,876000,9199.36,1.0501552511415526,6111,"Ventura"
44930,3,5,2554,790000,8287.96,1.0491088607594936,6111,"Ventura"
44932,1,2,687,21656,337.02,1.556243073513114,6111,"Ventura"
44933,1,2,1025,28894,414.12,1.4332387346854019,6111,"Ventura"
44934,1,3,1019,223644,2381.52,1.0648709556259053,6111,"Ventura"
44935,1.5,2,671,253824,2681.34,1.0563776475037823,6111,"Ventura"
44936,3,2,1726,556000,5899.88,1.0611294964028777,6111,"Ventura"
44938,1,2,960,41699,474.84,1.1387323437012877,6111,"Ventura"
44939,1.5,4,1684,178764,1975.18,1.10490926584771,6111,"Ventura"
44940,2,2,1449,243370,2629.7,1.080535809672515,6111,"Ventura"
44941,2.5,4,1724,566924,5991.12,1.0567765696989366,6111,"Ventura"
44942,3,4,2347,586726,6130.32,1.044835238254313,6111,"Ventura"
44943,3,3,2466,193944,2047.1,1.0555108691168584,6111,"Ventura"
44945,2,2,1200,411366,4313.68,1.0486233670259575,6111,"Ventura"
44951,2,2,1285,265143,2848,1.0741373522966853,6111,"Ventura"
44952,1.5,2,1674,483754,5094.04,1.0530228173823886,6111,"Ventura"
44953,2,3,1472,80685,969.22,1.2012393877424552,6111,"Ventura"
44954,1.5,4,1520,230440,2442.66,1.0599982641902448,6111,"Ventura"
44955,1,3,987,180591,1922.88,1.0647706696346995,6111,"Ventura"
44956,1,3,1561,264314,2795.86,1.0577797619498022,6111,"Ventura"
44957,1,3,972,151412,1681.52,1.110559268750165,6111,"Ventura"
44958,1,2,1124,231117,2519.42,1.090105877109862,6111,"Ventura"
44959,1,2,900,492395,5174.98,1.0509814275124645,6111,"Ventura"
44960,1,3,1008,160419,1789.52,1.1155287091928014,6111,"Ventura"
44961,2,4,1293,440436,4704.06,1.0680462087567775,6111,"Ventura"
44962,2,3,1400,517000,5432.06,1.050688588007737,6111,"Ventura"
44964,1.5,3,1181,51677,587.98,1.1377982468022525,6111,"Ventura"
44966,2,3,1543,529476,5566.42,1.05130733026615,6111,"Ventura"
44967,1,3,1204,287386,3037.14,1.0568155720877148,6111,"Ventura"
44968,1,2,660,442907,4638.82,1.0473575716798336,6111,"Ventura"
44969,1,2,944,289563,3121.9,1.0781418896751311,6111,"Ventura"
44970,2,1,1290,335347,3546.16,1.0574598848357075,6111,"Ventura"
44971,1,2,1218,53775,682.74,1.269623430962343,6111,"Ventura"
44972,2,4,1931,65144,742.06,1.1391072086454623,6111,"Ventura"
44973,1,3,1502,566000,5946,1.050530035335689,6111,"Ventura"
44974,2,2,1313,425450,4483.88,1.0539146785756257,6111,"Ventura"
44975,2.5,3,2506,408533,4324.7,1.0585925739169173,6111,"Ventura"
44976,2,4,1353,489000,5150.68,1.0533087934560328,6111,"Ventura"
44977,2,3,1955,537000,5723.36,1.06580260707635,6111,"Ventura"
44978,2,4,1546,67802,760.42,1.1215303383381021,6111,"Ventura"
44979,3,3,1722,89328,1047.26,1.1723759627440444,6111,"Ventura"
44980,2,3,1526,337685,3653.22,1.0818425455676148,6111,"Ventura"
44981,2,3,1409,465986,4970.16,1.066589983390059,6111,"Ventura"
44982,4,4,2220,366624,3858.02,1.0523097233132583,6111,"Ventura"
44983,3,4,2419,196294,2077.2,1.058208605459158,6111,"Ventura"
44984,2.5,3,2030,591587,6267.08,1.0593674303187866,6111,"Ventura"
44985,3,5,2153,415365,4378.36,1.0540994065460498,6111,"Ventura"
44986,2.5,4,2796,624136,6612.38,1.0594453772895651,6111,"Ventura"
44987,1.5,2,1046,262982,2828.66,1.0756097375485774,6111,"Ventura"
44988,3,3,2104,312360,3285.3,1.0517671917018825,6111,"Ventura"
44989,2,3,1698,331382,3588.42,1.0828650922500318,6111,"Ventura"
44990,2.5,4,1966,89998,995.24,1.10584679659548,6111,"Ventura"
44991,2,4,1386,240726,2560.66,1.0637239018635294,6111,"Ventura"
44992,2.5,4,2798,365256,3867.88,1.0589504347635632,6111,"Ventura"
44993,2.5,5,2216,404847,4275.92,1.0561817180317503,6111,"Ventura"
44994,2,5,2102,553694,5892.96,1.0642990532676895,6111,"Ventura"
44995,2,4,1634,515000,5414.8,1.0514174757281554,6111,"Ventura"
44996,2,3,1512,442884,4664.78,1.0532735434109157,6111,"Ventura"
44997,2,4,1561,507116,5410.26,1.0668683299284583,6111,"Ventura"
44998,2,4,2225,413672,4358.22,1.053544837455762,6111,"Ventura"
44999,2,3,1243,238296,2581.62,1.0833669050256824,6111,"Ventura"
45000,2.5,3,1690,406000,4240.52,1.0444630541871922,6111,"Ventura"
45001,2,2,1270,364000,3803.02,1.0447857142857142,6111,"Ventura"
45002,2.5,3,1660,332566,3550.26,1.0675354666442152,6111,"Ventura"
45003,2,4,1790,245557,2626.38,1.0695602243063729,6111,"Ventura"
45004,2,4,2017,267890,2852.26,1.0647131285229012,6111,"Ventura"
45005,2.5,3,2394,430776,4535.4,1.0528441695916206,6111,"Ventura"
45006,3,4,3018,472215,4986.3,1.055938502588863,6111,"Ventura"
45007,2,3,1877,146750,1578.86,1.075884156729131,6111,"Ventura"
45008,3,4,2029,314307,3327.3,1.058614666552129,6111,"Ventura"
45009,2,3,1627,492426,5181.36,1.0522108905703598,6111,"Ventura"
45010,2,3,1610,304569,3525.78,1.1576293056745763,6111,"Ventura"
45011,2,3,1256,252059,3447.02,1.3675449002019369,6111,"Ventura"
45013,2.5,4,2060,531000,5581.7,1.0511676082862524,6111,"Ventura"
45014,2.5,2,1330,204246,2140.58,1.0480401084966169,6111,"Ventura"
45015,3,5,3419,905000,9509.76,1.0508022099447514,6111,"Ventura"
45016,2,3,1359,153762,1722.76,1.1204068625538168,6111,"Ventura"
45017,2,3,1478,410000,4299.46,1.0486487804878049,6111,"Ventura"
45018,2,3,1842,377967,3961.78,1.0481814549947481,6111,"Ventura"
45019,2,2,1320,232257,2432.54,1.047348411457997,6111,"Ventura"
45020,2.5,4,2338,545290,6260.9,1.1481780337068348,6111,"Ventura"
45021,2,3,1672,68980,777.06,1.1265004349086691,6111,"Ventura"
45022,2,4,1808,465000,4974.5,1.0697849462365592,6111,"Ventura"
45023,2,2,1160,230855,2490.4,1.0787723895952004,6111,"Ventura"
45024,2,2,1736,287000,3075.16,1.0714843205574913,6111,"Ventura"
45025,2,3,1451,315024,3608.74,1.1455444664533494,6111,"Ventura"
45026,2,3,1433,245464,2804.72,1.1426196916859497,6111,"Ventura"
45027,2,3,1807,238357,2818.96,1.1826629803194368,6111,"Ventura"
45028,2,2,1565,137774,1533.82,1.113286977223569,6111,"Ventura"
45029,1.5,3,1997,435914,4947.12,1.1348844038044201,6111,"Ventura"
45030,2,3,1776,316421,3540.38,1.118882754305182,6111,"Ventura"
45031,1.5,2,1124,107883,1191.92,1.1048265250317475,6111,"Ventura"
45032,2.5,3,1545,264204,3013.9,1.140747301327762,6111,"Ventura"
45033,2,3,1722,194841,2182.62,1.120205706191202,6111,"Ventura"
45034,2,2,2404,568000,6427.16,1.1315422535211268,6111,"Ventura"
45035,1,4,1416,394760,4392.06,1.112589928057554,6111,"Ventura"
45036,2,3,1554,215929,2412.28,1.1171635120803598,6111,"Ventura"
45037,2,4,1554,58952,655.46,1.111853711494097,6111,"Ventura"
45038,3,4,1615,363038,4061.22,1.1186762818217377,6111,"Ventura"
45039,2,3,1144,119999,1411.58,1.1763264693872448,6111,"Ventura"
45040,3,4,2080,149175,1661.12,1.1135377911848499,6111,"Ventura"
45041,2,4,1624,312064,3487.74,1.1176361259228875,6111,"Ventura"
45042,2,4,1631,360306,4093.3,1.1360621249715521,6111,"Ventura"
45043,1,2,765,95265,1127.28,1.183309715005511,6111,"Ventura"
45044,1,3,844,233134,2589.3,1.1106488114131787,6111,"Ventura"
45045,2,3,1218,324447,3631.62,1.1193261148970401,6111,"Ventura"
45046,2,4,2212,115002,1297.84,1.1285368950105215,6111,"Ventura"
45047,4,3,4767,1852831,19708.34,1.0636879456356247,6111,"Ventura"
45048,3.5,4,3966,1078000,11571.14,1.0733896103896103,6111,"Ventura"
45049,3,4,1694,264325,2768.16,1.0472562186701977,6111,"Ventura"
45050,2.5,4,1721,440326,4674.12,1.0615135149866235,6111,"Ventura"
45051,2,3,1110,313086,3385.52,1.081338673719042,6111,"Ventura"
45052,2,4,1192,59064,745.44,1.2620885818772858,6111,"Ventura"
45053,2,4,2009,416853,4400.78,1.0557150842143392,6111,"Ventura"
45054,2.5,4,1634,456882,4885,1.0692038644551547,6111,"Ventura"
45055,2,3,1586,321706,3474.68,1.080079327087465,6111,"Ventura"
45056,2,3,1484,95813,1038.54,1.0839238934173858,6111,"Ventura"
45057,2.5,4,1959,327672,3508.66,1.0707841988329792,6111,"Ventura"
45058,2,4,1744,364078,3845.24,1.0561582957498117,6111,"Ventura"
45059,2,4,1556,65146,727.94,1.1173978448408193,6111,"Ventura"
45060,2,3,1296,155010,1699.38,1.0963034642926264,6111,"Ventura"
45061,1.5,3,1182,320000,3416.2,1.0675625,6111,"Ventura"
45062,2,3,1564,262172,2851.44,1.0876218665608837,6111,"Ventura"
45063,2,3,1612,196302,2090,1.0646860449715234,6111,"Ventura"
45064,2,3,1238,202232,2264.92,1.1199612326436963,6111,"Ventura"
